"# Required | Enter a unique ID for the item, such as a SKU. If there are multiple instances of the same ID, these will be ignored. | Max characters: 100",# Required | The title of the item. | Max character limit: 100,# Required | A short description describing the item. | Max character limit: 5000,"# Required | The current availability of the item in your store. | Supported values: in stock, available for order, preorder, out of stock, discontinued","# Required | The current condition of the item in your store. | Supported values: new, refurbished, used",# Required | The cost and currency of the item. The price is a number followed by the currency code (ISO 4217 standards).,# Required | The URL of the website where you can buy the item. ,"# Required | The URL for the image used in your ad. For square (1:1) aspect ratios in the carousel ad format, your image should be 600x600. For single image ads, your image should be at least 1200x630 ","# Required | You can use unique manufacturer part number (MPN), Global Trade Item Number (GTIN), or brand name for your product. You only need to use one of these values for this column (not all of them). | Supported values for GTIN: UPC, EAN, JAN and ISBN | Max character limit: 70","# Optional | Additional image URLs for the item. You can include up to 10 image URLs. Use "","" to separate each URL. | Max character limit: 2000","# Optional | The age group for your item. | Supported values: newborn, infant, toddler, kids, adult",# Optional | The item color. | Max character limit: 100,"# Optional | The item's gender. | Supported values: male, female, unisex","# Optional | Items that are varients of a specific product. Provide the same item_group_id for all items that are varients. For example, a red Polo Shirt is a variant of Polo Shirt. Facebook maps this to the retailer_product_group_id once we get your feed. For dynamic ads, Facebook picks only one item out of the group based on the signal we receive from the pixel or app event.",# Optional | A preset value from Google's product taxonomy. For example: Apparel & Accessories > Clothing > Dresses | Max character limit: 250,"# Optional | The material the product is made from, such as cotton, denim or leather. | Max character limit: 200",# Optional | Pattern or graphic print on a product. | Max character limit: 100,# Optional | The category the product belongs in. For example: Home & Garden > Kitchen & Dining > Appliances > Refrigerators | Max character limit: 750,"# Optional | The discounted cose and currency code for the product if it's on sale. The sale price is a number followed by the currency code (ISO 4217 standards). Use ""."" as the decimal for the sale price. The sale price is required if you plan on using an overlay for discounted prices.","# Optional | The start and end date and time for your sale, written as: YYYY-MM-DDT0:00-23:59/YYYY-MM-DDT0:00-23:59.","# Optional | The type of shipping for the item, written as: COUNTRY:STATE:SHIPPING_TYPE:PRICE. Use "";"" to separate different regions. For example: US:CA:Ground:9.99 USD,US:NY:Air:15.99 USD","# Optional | The shipping weight of the item. | Supported values: lb, oz, g, kg",# Optional | The size of the item. For example: small or XL.,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100
id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
65ACE1,Brinco Yumi,Brinco Yumi,in stock,new,25.00 BRL,http://www.ddivas.com.br/pd-65ace1-brinco-yumi?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65ACE1/FA7250/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Preto,,,,,
65ACE1,Brinco Yumi,Brinco Yumi,in stock,new,25.00 BRL,http://www.ddivas.com.br/pd-65ace1-brinco-yumi?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65ACE1/FA7250/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Preto,,,,,
65ACCF,Brinco Chiara,Brinco Chiara,in stock,new,25.00 BRL,http://www.ddivas.com.br/pd-65accf-brinco-chiara?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65ACCF/FA722C/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65ACC6,Brinco Scarlet,Brinco Scarlet,in stock,new,25.00 BRL,http://www.ddivas.com.br/pd-65acc6-brinco-scarlet?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65ACC6/FA7217/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65ACC2,Brinco Triângulo,Brinco Triângulo,in stock,new,25.00 BRL,http://www.ddivas.com.br/pd-65acc2-brinco-triângulo?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65ACC2/FA7209/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65ACB4,Brinco Digna,Brinco Digna,in stock,new,25.00 BRL,http://www.ddivas.com.br/pd-65acb4-brinco-digna?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65ACB4/FA71E1/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65AC91,Brinco Laluna,Brinco Laluna,in stock,new,25.00 BRL,http://www.ddivas.com.br/pd-65ac91-brinco-laluna?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65AC91/FA718B/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65AC79,Brinco Manga Doce,Brinco Manga Doce,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-65ac79-brinco-manga-doce?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65AC79/FA7161/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65AC51,Brinco Amisty,Brinco Amisty,in stock,new,30.00 BRL,http://www.ddivas.com.br/pd-65ac51-brinco-amisty?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65AC51/FA7103/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65AC3C,Argola Manga Doce,Argola Manga Doce,in stock,new,18.00 BRL,http://www.ddivas.com.br/pd-65ac3c-argola-manga-doce?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65AC3C/FA70DE/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
6565C5,Top Preto 1 Ombro Só,Top Preto 1 Ombro Só,in stock,new,29.00 BRL,http://www.ddivas.com.br/pd-6565c5-top-preto-1-ombro-só?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/6565C5/F9B9A7/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
656587,Top 1 Ombro Só Onça,Top 1 Ombro Só Onça,in stock,new,35.00 BRL,http://www.ddivas.com.br/pd-656587-top-1-ombro-só-onça?ct=&p=1&s=1,#N/D,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
65657C,Body Preto Basic,Body Preto Basic,in stock,new,39.00 BRL,http://www.ddivas.com.br/pd-65657c-body-preto-basic?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/65657C/F9B8CB/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
655CF9,Body Onça,Body Onça,in stock,new,49.00 BRL,http://www.ddivas.com.br/pd-655cf9-body-onça?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/655CF9/F9A068/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
655CE8,Blusa Tule Constelação,Blusa Tule Constelação,out of stock,new,49.00 BRL,http://www.ddivas.com.br/pd-655ce8-blusa-tule-constelação?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/655CE8/F9A03C/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
655C96,Top Cobra 2,Top Cobra 2,in stock,new,35.00 BRL,http://www.ddivas.com.br/pd-655c96-top-cobra-2?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/655C96/F99F70/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
655C79,Saia Cobra,Saia Cobra,in stock,new,59.00 BRL,http://www.ddivas.com.br/pd-655c79-saia-cobra?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/655C79/F99FE9/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
655C6F,Top Cobra,Top Cobra,in stock,new,35.00 BRL,http://www.ddivas.com.br/pd-655c6f-top-cobra?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/655C6F/F99F0C/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
655C0F,Saia Onça,Saia Onça,in stock,new,49.00 BRL,http://www.ddivas.com.br/pd-655c0f-saia-onça?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/655C0F/F99E0D/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
655BF3,Calça Flare Onça,Calça Flare Onça,in stock,new,69.00 BRL,http://www.ddivas.com.br/pd-655bf3-calça-flare-onça?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/655BF3/F99DAB/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
631B4E,Short Et,Short Et,in stock,new,69.00 BRL,http://www.ddivas.com.br/pd-631b4e-short-et?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631B4E/F3D38F/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,G,,,,,
631B35,Short Bolinha,Short Bolinha,in stock,new,69.00 BRL,http://www.ddivas.com.br/pd-631b35-short-bolinha?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631B35/F3D337/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
631AC2,Top Faixa Com Alça Kim,Top Faixa Com Alça Kim,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-631ac2-top-faixa-com-alça-kim?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631AC2/F3D1D0/850xN.jpg,D.divas,,,Verde,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
631AC2,Top Faixa Com Alça Kim,Top Faixa Com Alça Kim,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-631ac2-top-faixa-com-alça-kim?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631AC2/F3D1D0/850xN.jpg,D.divas,,,Verde,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
631AC2,Top Faixa Com Alça Kim,Top Faixa Com Alça Kim,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-631ac2-top-faixa-com-alça-kim?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631AC2/F3D1D0/850xN.jpg,D.divas,,,Verde,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
631A28,Top Faixa Kylie,Top Faixa Kylie,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-631a28-top-faixa-kylie?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631A28/F3D082/850xN.jpg,D.divas,,,Branco,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
631A28,Top Faixa Kylie,Top Faixa Kylie,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-631a28-top-faixa-kylie?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631A28/F3D082/850xN.jpg,D.divas,,,Branco,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
631A28,Top Faixa Kylie,Top Faixa Kylie,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-631a28-top-faixa-kylie?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631A28/F3D082/850xN.jpg,D.divas,,,Branco,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
631A28,Top Faixa Kylie,Top Faixa Kylie,in stock,new,20.00 BRL,http://www.ddivas.com.br/pd-631a28-top-faixa-kylie?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/631A28/F3D082/850xN.jpg,D.divas,,,Branco,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,P,,,,,
60D41C,Brinco Sol E Lua,Brinco Sol E Lua,in stock,new,29.00 BRL,http://www.ddivas.com.br/pd-60d41c-brinco-sol-e-lua?ct=&p=1&s=1,https://s3.amazonaws.com/img.iluria.com/product/60D41C/EDBE23/850xN.jpg,D.divas,,,N/A,female,,Apparel & Accessories > Clothing,,,Apparel & Accessories > Clothing,,,,,Único,,,,,
